itemID,entryLength,itemClassID,itemSubClassID,name1,name2,name3,name4,itemDisplayID,qualityID,typeBinFlag,buyPrice,sellPrice,inventorySlotID,classBinFlag,raceBinFlag,itemLevel,requiredLevel,requiredSkillID,requiredSkillLevel,requiredSpellID,requiredRankID,requiredUnknownRank,requiredFactionID,requiredFactionLevel,stackUnique,stackAmount,containerSlots,stat1ID,stat1Value,stat2ID,stat2Value,stat3ID,stat3Value,stat4ID,stat4Value,stat5ID,stat5Value,stat6ID,stat6Value,stat7ID,stat7Value,stat8ID,stat8Value,stat9ID,stat9Value,stat10ID,stat10Value,damage1Min,damage1Max,damage1TypeID,damage2Min,damage2Max,damage2TypeID,damage3Min,damage3Max,damage3TypeID,damage4Min,damage4Max,damage4TypeID,damage5Min,damage5Max,damage5TypeID,resistPhysical,resistHoly,resistFire,resistNature,resistFrost,resistShadow,resistArcane,weaponDelay,ammoType,rangeModifier,spell1ID,spell1TriggerID,spell1Charges,spell1Cooldown,spell1CategoryID,spell1CategoryCooldown,spell2ID,spell2TriggerID,spell2Charges,spell2Cooldown,spell2CategoryID,spell2CategoryCooldown,spell3ID,spell3TriggerID,spell3Charges,spell3Cooldown,spell3CategoryID,spell3CategoryCooldown,spell4ID,spell4TriggerID,spell4Charges,spell4Cooldown,spell4CategoryID,spell4CategoryCooldown,spell5ID,spell5TriggerID,spell5Charges,spell5Cooldown,spell5CategoryID,spell5CategoryCooldown,bondID,description,bookTextID,bookPages,bookStationaryID,beginQuestID,lockPickTalent,materialID,sheathID,randomPropertyID,blockValue,itemSetID,durabilityValue,itemAreaID,itemMapID,bagFamily
12206,517,7,0,Tender Crab Meat,Tender Crab Meat,Tender Crab Meat,Tender Crab Meat,22193,1,0,450,112,0,-1,-1,40,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,10
12207,489,7,0,Giant Egg,Giant Egg,Giant Egg,Giant Egg,18052,1,0,600,150,0,-1,-1,45,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,10
12208,517,7,0,Tender Wolf Meat,Tender Wolf Meat,Tender Wolf Meat,Tender Wolf Meat,2599,1,0,600,150,0,-1,-1,40,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,10
12209,513,0,0,Lean Wolf Steak,Lean Wolf Steak,Lean Wolf Steak,Lean Wolf Steak,22194,1,0,380,95,0,-1,-1,25,15,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,5006,0,-1,0,11,1000,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12210,501,0,0,Roast Raptor,Roast Raptor,Roast Raptor,Roast Raptor,20803,1,0,1200,300,0,-1,-1,35,25,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,5007,0,-1,0,11,1000,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12212,497,0,0,Jungle Stew,Jungle Stew,Jungle Stew,Jungle Stew,21473,1,0,1200,300,0,-1,-1,35,25,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,5007,0,-1,0,11,1000,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12213,517,0,0,Carrion Surprise,Carrion Surprise,Carrion Surprise,Carrion Surprise,22197,1,0,1200,300,0,-1,-1,35,25,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,5007,0,-1,0,11,1000,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12214,501,0,0,Mystery Stew,Mystery Stew,Mystery Stew,Mystery Stew,22198,1,0,1200,300,0,-1,-1,35,25,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,5007,0,-1,0,11,1000,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12215,513,0,0,Heavy Kodo Stew,Heavy Kodo Stew,Heavy Kodo Stew,Heavy Kodo Stew,22198,1,0,1200,300,0,-1,-1,40,35,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,10256,0,-1,0,11,1000,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12216,521,0,0,Spiced Chili Crab,Spiced Chili Crab,Spiced Chili Crab,Spiced Chili Crab,21327,1,0,1200,300,0,-1,-1,45,40,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,10256,0,-1,0,11,1000,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12217,525,0,0,Dragonbreath Chili,Dragonbreath Chili,Dragonbreath Chili,Dragonbreath Chili,68518,1,64,1200,300,0,-1,-1,40,35,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,15852,0,-1,0,11,1000,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12218,509,0,0,Monster Omelet,Monster Omelet,Monster Omelet,Monster Omelet,6353,1,0,1200,300,0,-1,-1,45,40,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,10256,0,-1,0,11,1000,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12219,596,12,0,Unadorned Seal of Ascension,Unadorned Seal of Ascension,Unadorned Seal of Ascension,Unadorned Seal of Ascension,19330,1,0,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,Three empty sockets cover the face.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12220,545,12,0,Intact Elemental Bracer,Intact Elemental Bracer,Intact Elemental Bracer,Intact Elemental Bracer,7025,1,0,0,0,0,2047,-1,1,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,4,,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
12223,509,7,0,Meaty Bat Wing,Meaty Bat Wing,Meaty Bat Wing,Meaty Bat Wing,6704,1,0,16,4,0,-1,-1,5,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,10
12224,513,0,0,Crispy Bat Wing,Crispy Bat Wing,Crispy Bat Wing,Crispy Bat Wing,22200,1,0,40,10,0,-1,-1,7,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,5004,0,-1,0,11,1000,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12225,553,2,20,Blump Family Fishing Pole,Blump Family Fishing Pole,Blump Family Fishing Pole,Blump Family Fishing Pole,20618,1,0,939,187,17,-1,-1,10,0,356,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,21.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,3000,0,3.0,15956,1,0,0,38,0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,,0,0,0,0,0,0,1,0,0,0,25,0,0,0
12226,545,9,5,Recipe: Crispy Bat Wing,Recipe: Crispy Bat Wing,Recipe: Crispy Bat Wing,Recipe: Crispy Bat Wing,811,1,64,25,6,0,-1,-1,5,0,185,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,15936,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12227,545,9,5,Recipe: Lean Wolf Steak,Recipe: Lean Wolf Steak,Recipe: Lean Wolf Steak,Recipe: Lean Wolf Steak,1102,1,64,1600,400,0,-1,-1,25,0,185,125,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,15854,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,,0,0,0,0,0,2,0,0,0,0,0,0,0,0
12228,533,9,5,Recipe: Roast Raptor,Recipe: Roast Raptor,Recipe: Roast Raptor,Recipe: Roast Raptor,1301,1,64,5000,1250,0,-1,-1,35,0,185,175,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,15857,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12229,537,9,5,Recipe: Hot Wolf Ribs,Recipe: Hot Wolf Ribs,Recipe: Hot Wolf Ribs,Recipe: Hot Wolf Ribs,1301,1,64,5000,1250,0,-1,-1,35,0,185,175,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,15858,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12230,533,12,0,Felwood Slime Sample,Felwood Slime Sample,Felwood Slime Sample,Felwood Slime Sample,22202,1,0,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12231,529,9,5,Recipe: Jungle Stew,Recipe: Jungle Stew,Recipe: Jungle Stew,Recipe: Jungle Stew,1301,1,64,3000,750,0,-1,-1,35,0,185,175,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,15862,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12232,549,9,5,Recipe: Carrion Surprise,Recipe: Carrion Surprise,Recipe: Carrion Surprise,Recipe: Carrion Surprise,1301,1,64,5000,1250,0,-1,-1,35,0,185,175,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,15864,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12233,533,9,5,Recipe: Mystery Stew,Recipe: Mystery Stew,Recipe: Mystery Stew,Recipe: Mystery Stew,1301,1,64,3000,750,0,-1,-1,35,0,185,175,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,15866,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12234,549,12,0,Corrupted Felwood Sample,Corrupted Felwood Sample,Corrupted Felwood Sample,Corrupted Felwood Sample,22203,1,0,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12235,533,12,0,Un'Goro Slime Sample,Un'Goro Slime Sample,Un'Goro Slime Sample,Un'Goro Slime Sample,22204,1,0,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12236,529,12,0,Pure Un'Goro Sample,Pure Un'Goro Sample,Pure Un'Goro Sample,Pure Un'Goro Sample,22205,1,0,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12237,517,12,0,Fine Crab Chunks,Fine Crab Chunks,Fine Crab Chunks,Fine Crab Chunks,22193,1,0,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12238,521,0,0,Darkshore Grouper,Darkshore Grouper,Darkshore Grouper,Darkshore Grouper,33571,1,0,40,2,0,-1,-1,15,5,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,434,0,-1,0,0,1000,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,11
12239,557,9,5,Recipe: Dragonbreath Chili,Recipe: Dragonbreath Chili,Recipe: Dragonbreath Chili,Recipe: Dragonbreath Chili,1301,1,64,7000,1750,0,-1,-1,40,0,185,200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,15908,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12240,545,9,5,Recipe: Heavy Kodo Stew,Recipe: Heavy Kodo Stew,Recipe: Heavy Kodo Stew,Recipe: Heavy Kodo Stew,1301,1,64,7000,1750,0,-1,-1,40,0,185,200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,15911,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12241,533,12,0,Collected Dragon Egg,Collected Dragon Egg,Collected Dragon Egg,Collected Dragon Egg,1659,1,0,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12242,525,12,0,Sea Creature Bones,Sea Creature Bones,Sea Creature Bones,Sea Creature Bones,22207,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12243,513,2,6,Smoldering Claw,Smoldering Claw,Smoldering Claw,Smoldering Claw,5290,3,0,229901,45980,17,-1,-1,54,49,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.0,162.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,10,0,0,0,0,2900,0,0.0,15662,2,0,0,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,,0,0,0,0,0,1,2,0,0,0,100,0,0,0
12247,525,2,15,Broad Bladed Knife,Broad Bladed Knife,Broad Bladed Knife,Broad Bladed Knife,22247,2,0,28372,5674,13,-1,-1,32,27,0,0,0,0,0,0,0,0,1,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,44.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,2000,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,2,,0,0,0,0,0,1,3,0,0,0,55,0,0,0
12248,497,2,15,Daring Dirk,Daring Dirk,Daring Dirk,Daring Dirk,22248,2,0,32029,6405,13,-1,-1,34,29,0,0,0,0,0,0,0,0,1,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,37.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,1600,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,2,,0,0,0,0,0,1,3,0,0,0,55,0,0,0
12249,505,2,1,Merciless Axe,Merciless Axe,Merciless Axe,Merciless Axe,22249,2,0,30195,6039,17,-1,-1,31,26,0,0,0,0,0,0,0,0,1,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.0,81.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,3200,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,2,,0,0,0,0,0,1,1,0,0,0,85,0,0,0
12250,501,2,1,Midnight Axe,Midnight Axe,Midnight Axe,Midnight Axe,22250,2,0,40341,8068,17,-1,-1,34,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.0,75.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,2700,0,0.0,13440,2,0,0,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,2,,0,0,0,0,0,1,1,0,0,0,85,0,0,0
12251,489,2,10,Big Stick,Big Stick,Big Stick,Big Stick,22252,2,0,53896,10779,17,1535,-1,37,32,0,0,0,0,0,0,0,0,1,0,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,93.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,3000,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,2,,0,0,0,0,0,2,2,0,0,0,85,0,0,0
12252,529,2,10,Staff of Protection,Staff of Protection,Staff of Protection,Staff of Protection,28699,2,0,63095,12619,17,1535,-1,39,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0,100.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,100,0,6,6,6,6,6,3000,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,2,,0,0,0,0,0,2,2,0,0,0,85,0,0,0
12253,529,4,1,Brilliant Red Cloak,Brilliant Red Cloak,Brilliant Red Cloak,Brilliant Red Cloak,28690,2,0,17728,3545,16,-1,-1,41,36,0,0,0,0,0,0,0,0,1,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,27,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,2,,0,0,0,0,0,7,0,0,0,0,0,0,0,0
